PRACTICE_ID,ORG_NPI,TOT_3PRD_PHYS,COMMON_SPEC_OVERALL1,SING_SPEC_FLAG,SING_SPEC_TYPE,PCP_SPEC_FOCUS_FLAG,COMMON_SPEC_PCP1,COMMON_SPEC_PCP2,COMMON_SPEC_PCP3,COMMON_SPEC_PCP4,COMMON_SPEC_PCP5,MED_SPEC_FLAG,COMMON_SPEC_MED1,COMMON_SPEC_MED2,COMMON_SPEC_MED3,COMMON_SPEC_MED4,COMMON_SPEC_MED5,SURG_SPEC_FLAG,COMMON_SPEC_SURG1,COMMON_SPEC_SURG2,COMMON_SPEC_SURG3,COMMON_SPEC_SURG4,COMMON_SPEC_SURG5,OBGYN_SPEC_FLAG,PSYCH_SPEC_FLAG,OTHR_SPEC_FLAG,STATE,ZIP_CD
24216,1245283217,2,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92024
18385,1053822262,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92506
24165,1922013515,4,Nephrology,0,,1,Internal medicine,,,,,1,Nephrology,,,,,0,,,,,,0,0,0,CA,90301
15196,1790114668,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93662
19650,1649835778,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95993
60,1376835330,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,91360
18710,1336645324,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92103
26329,1881783223,1,Rheumatology,1,Rheumatology,0,,,,,,1,Rheumatology,,,,,0,,,,,,0,0,0,CA,90232
14390,1821044819,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91732
24608,1689019515,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,90262
14774,1245340470,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95665
2926,1821128224,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91790
1193,1427211721,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91745
4349,1710131370,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93933
22012,1861799447,1,Hand surgery,1,Hand surgery,0,,,,,,0,,,,,,1,Hand surgery,,,,,0,0,0,CA,94109
18009,1609310333,1,Cardiac Electrophysiology,1,Cardiac Electrophysiology,0,,,,,,1,Cardiac Electrophysiology,,,,,0,,,,,,0,0,0,CA,92562
15999,1013097120,4,Family practice,0,,1,Family practice,Internal medicine,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,91202
20958,1235503947,9,Emergency medicine,1,Emergency medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91911
10726,1821243759,1,Nephrology,1,Nephrology,0,,,,,,1,Nephrology,,,,,0,,,,,,0,0,0,CA,92115
4489,1326281064,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94040
5264,1316247521,5,Gastroenterology,0,,1,Internal medicine,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,92395
14170,1811978604,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,94133
7482,1851642276,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92660
21262,1154634756,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,94109
5940,1932322351,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92586
17622,1285175786,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,91104
10813,1548697352,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,92691
27162,1114249240,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,91010
23266,1477513745,5,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,92270
2605,1053461178,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92590
11899,1033504063,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,94108
17203,1275504524,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,95355
3519,1396211801,3,Family practice,0,,1,Family practice,Preventive medicine,,,,0,,,,,,0,,,,,,0,0,0,CA,93030
8350,1740220482,14,Critical care (intensivists),0,,1,Internal medicine,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,92663
3979,1922273390,4,Internal medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,95762
25553,1053602250,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,91105
2907,1275651515,40,Hematology/oncology,0,,0,,,,,,1,Hematology/oncology,Medical oncology,,,,0,,,,,,0,0,0,CA,91204
3625,1629265806,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90025
3605,1750696308,2,Internal medicine,0,,1,Internal medicine,General practice,,,,0,,,,,,0,,,,,,0,0,0,CA,90048
2051,1700859030,1,Maxillofacial surgery,1,Maxillofacial surgery,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92270
15635,1710058987,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91204
2255,1982801254,2,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95050
17411,1902148125,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,90048
20848,1124293832,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,94541
2046,1457553968,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90405
25647,1366593949,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,91773
19926,1699872630,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,92586
3327,1447305305,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93012
7369,1164467023,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92373
9977,1528317419,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,92024
24970,1871525972,4,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,93535
15224,1306824198,9,Critical care (intensivists),0,,0,,,,,,1,Infectious disease,,,,,1,General surgery,,,,,0,0,0,CA,96001
20905,1407098684,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,93953
17292,1033326889,1,Infectious disease,1,Infectious disease,0,,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,91942
20158,1891732418,6,Radiation oncology,0,,1,Internal medicine,,,,,1,Hematology/oncology,Hematology,,,,0,,,,,,0,0,0,CA,95370
17696,1518314962,4,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94706
23971,1558303271,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,91201
26872,1346352879,5,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,90505
19834,1508932518,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92083
20124,1255388765,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95060
22281,1659564730,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,95630
8542,1619923588,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90720
17962,1164972345,7,Internal medicine,0,,1,Internal medicine,,,,,1,Medical oncology,,,,,0,,,,,,0,1,0,CA,90048
16489,1922102029,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,93030
3401,1972790863,4,Vascular surgery,1,Vascular surgery,0,,,,,,0,,,,,,1,Vascular surgery,,,,,0,0,0,CA,93312
7111,1629415120,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92553
22172,1861919607,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95540
18495,1891209359,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95204
12695,1922037043,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92115
22795,1780877613,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,90057
21861,1912958422,13,Nephrology,1,Nephrology,0,,,,,,1,Nephrology,,,,,0,,,,,,0,0,0,CA,94607
4790,1942623160,3,Internal medicine,0,,1,Internal medicine,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,90020
8075,1912232083,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,92121
19745,1467772426,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95819
27295,1780877613,3,Osteopathic manipulative therapy,0,,1,Osteopathic manipulative therapy,Family practice,,,,1,Endocrinology,,,,,0,,,,,,0,0,0,CA,90813
26528,1578870234,1,Nephrology,1,Nephrology,0,,,,,,1,Nephrology,,,,,0,,,,,,0,0,0,CA,91763
6341,1558337444,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92545
9661,1477830818,5,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92677
22948,1275975104,36,Pediatric medicine,0,,1,Pediatric medicine,,,,,1,Allergy/immunology,Nephrology,Cardiology,,,1,Ophthalmology,,,,,0,1,0,CA,92868
26374,1427246701,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,90029
22812,1144690850,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90027
22185,1104321959,4,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94109
10645,1679951578,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91786
18794,1285111658,53,Internal medicine,0,,1,Internal medicine,Family practice,,,,1,Pulmonary disease,Infectious disease,Cardiac Electrophysiology,,,0,,,,,,0,0,0,CA,93720
3160,1134249345,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92592
14602,1356363642,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94531
22216,1659671600,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,94605
15451,1023173044,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94509
5599,1407291347,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91010
24394,1376598425,1,Interventional cardiology,1,Interventional cardiology,0,,,,,,1,Interventional cardiology,,,,,0,,,,,,0,0,0,CA,90712
18847,1689162166,1,Physical therapist,1,Physical therapist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94025
19640,1902838352,5,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93514
24838,1093854812,2,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90807
14295,1497834147,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,95014
12024,1811372600,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92009
15522,1538381678,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95116
17230,1386654366,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94501
12364,1821462904,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93720
359,1437134855,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,95355
23122,1326075375,48,Diagnostic radiology,0,,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,92123
14626,1437618147,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95926
7039,1649540303,3,Ophthalmology,0,,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92562
1136,1255352431,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92683
1081,1639264278,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92630
27114,1407911324,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91307
21371,1972500593,15,Emergency medicine,1,Emergency medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95945
8326,1043242142,2,General practice,0,,1,General practice,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,92557
7100,1588748115,6,Cardiology,0,,0,,,,,,1,Cardiology,Cardiac Electrophysiology,,,,0,,,,,,0,0,0,CA,92543
15803,1871512749,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91732
26867,1104193358,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90813
10081,1689002982,2,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92821
22913,1982863783,205,Internal medicine,0,,1,Internal medicine,Family practice,Hospice and Palliative Care,Pediatric medicine,Preventive medicine,1,Cardiology,Neurology,Dermatology,Nephrology,Hematology,1,Ophthalmology,Orthopedic surgery,General surgery,Otolaryngology,Urology,1,1,0,CA,91402
14662,1962550269,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,94564
11394,1376614818,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91765
20799,1134342215,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,94306
26183,1275664435,3,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,91105
13249,1396892162,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95112
834,1083950380,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94536
26151,1871675876,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90723
15811,1831393255,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95687
9510,1265711089,39,Emergency medicine,0,,1,Family practice,Internal medicine,,,,0,,,,,,0,,,,,,0,0,0,CA,92543
20161,1043378045,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93720
10360,1649503319,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93720
2074,1225263767,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94122
31,1144385766,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90003
13368,1477503563,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,91335
2900,1679738322,1,Critical care (intensivists),1,Critical care (intensivists),0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92663
2616,1174632251,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,95020
26541,1780768325,1,Endocrinology,1,Endocrinology,0,,,,,,1,Endocrinology,,,,,0,,,,,,0,0,0,CA,91750
91,1831260884,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,93003
1845,1851429260,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,90241
26112,1902846306,5,Cardiac Electrophysiology,0,,0,,,,,,1,Cardiac Electrophysiology,Interventional cardiology,,,,0,,,,,,0,0,0,CA,92404
19547,1447244256,10,Physical medicine and rehabilitation,0,,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93710
5345,1982910741,1,Urology,1,Urology,0,,,,,,0,,,,,,1,Urology,,,,,0,0,0,CA,91910
21258,1235269374,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95019
9388,1932305034,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92780
19564,1225251127,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93727
3531,1922297985,3,Preventive medicine,0,,1,Preventive medicine,Osteopathic manipulative therapy,,,,0,,,,,,0,,,,,,0,0,0,CA,93706
2250,1164552279,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90048
25050,1467672956,1,Hand surgery,1,Hand surgery,0,,,,,,0,,,,,,1,Hand surgery,,,,,0,0,0,CA,94015
22102,1215975826,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94118
13539,1811091184,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,90292
19197,1720557531,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95382
885,1225053325,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95661
1739,1528254661,2,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93257
8519,1962687566,1,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,94085
10080,1639581689,4,Emergency medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,90807
11774,1528459385,4,Gastroenterology,0,,1,Internal medicine,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,91754
11066,1245630607,1,Hospice and Palliative Care,1,Hospice and Palliative Care,1,Hospice and Palliative Care,,,,,0,,,,,,0,,,,,,0,0,0,CA,92614
10942,1255849360,6,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,92324
2567,1316968910,10,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94062
26362,1639451800,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90006
4270,1750521605,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,92663
14452,1003028556,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,93030
14922,1477578201,2,Pain Management,0,,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95405
791,1821269424,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,94109
14684,1932150257,1,Interventional Pain Management (IPM),1,Interventional Pain Management (IPM),0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95945
13044,1275615718,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92805
6793,1518951300,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,92648
18332,1376071621,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91355
455,1508890922,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95219
6987,1427110790,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92101
10322,1720480205,1,Nephrology,1,Nephrology,0,,,,,,1,Nephrology,,,,,0,,,,,,0,0,0,CA,95354
23675,1083743652,3,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,93003
16119,1134153372,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95014
7588,1578526620,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,91710
3646,1336386416,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,94609
9537,1851677934,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,94115
17010,1427382811,2,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,93454
8459,1902815657,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95030
4816,1376774257,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91361
2679,1144333949,1,Oral surgery (dentists only),1,Oral surgery (dentists only),0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92663
7945,1386790400,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92672
18489,1942709738,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,92037
1811,1083711220,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95123
16440,1093707085,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,95116
3904,1316119324,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95822
19870,1932196607,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94114
22583,1588865109,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95202
7041,1871538140,6,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92562
9461,1982982492,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,92211
23431,1831109875,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90262
8800,1174588891,2,Internal medicine,0,,1,Internal medicine,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,92663
8818,1518391515,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95841
26921,1619028008,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91325
26304,1538114293,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,90211
23727,1912976291,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92145
17703,1457709321,2,Internal medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,93551
26038,1376656967,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90012
7290,1396931176,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91941
8538,1922188572,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,93551
20062,1013950807,5,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90064
22251,1225128374,3,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,94015
25080,1669662508,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,90274
8685,1811936743,3,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,90505
3566,1497084792,22,Diagnostic radiology,0,,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91764
11151,1598728735,1,Geriatric medicine,1,Geriatric medicine,1,Geriatric medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93105
21881,1679653711,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,94117
11754,1821002783,1,Endocrinology,1,Endocrinology,0,,,,,,1,Endocrinology,,,,,0,,,,,,0,0,0,CA,94010
20864,1851403521,3,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,94609
819,1548518103,1,Cardiac surgery,1,Cardiac surgery,0,,,,,,0,,,,,,1,Cardiac surgery,,,,,0,0,0,CA,94015
24659,1285755496,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,90048
24933,1275735011,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,90250
20859,1134383789,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,94530
18355,1104333780,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91307
2418,1780877613,1,Nephrology,1,Nephrology,0,,,,,,1,Nephrology,,,,,0,,,,,,0,0,0,CA,90059
12348,1740655935,1,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,92024
18575,1700391968,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94598
